mode,layer,D,eta,g_eff,gamma,p_kin,B,W,amp,mu,chi2,log_g_eff_ratio,log_gamma_ratio,log_p_kin_ratio,log_B_ratio,log_W_ratio,log_amp_ratio,delta_mu,delta_log_mu,acceptance_mismatch
release_fullwidthrefamp,3,8.0,2.0,9.285351665085027,2.719328575570581e-06,0.14903182616605962,0.730990556732119,1.845742952965107e-05,9.284276573788653e-06,6.882127816782629,,0.0,0.0,0.0,-0.31335473760291527,-0.31335473760291527,-0.3786782001364549,-0.07626774911038936,-0.011021045805674892,0.0
tailm2_detlin,3,8.0,2.0,9.285351665085027,2.719328575570581e-06,0.14903182616605962,1.0,2.5249887785369895e-05,9.282913731370738e-06,6.910634671589943,,0.0,0.0,0.0,0.0,0.0,-0.3788250012838512,-0.047760894303075396,-0.006887443792020997,0.0
cell_direct_runtime,1,8.0,4.0,35.35715971710256,3.2754081804559456e-06,0.3417685902889037,2.0405130692134574,0.0002363096566504739,6.344514974738185e-05,19.796689913301872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,8.0,4.0,35.35715971710256,3.2754081804559456e-06,0.3417685902889037,0.4277645042838537,4.953895403058709e-05,6.309596656404631e-05,19.420900913783584,,0.0,0.0,0.0,-1.5623837392153366,-1.5623837392153366,-0.005518902943281643,-0.3757889995182886,-0.019164894812974224,0.0
release_sumanchor,1,8.0,4.0,35.35715971710256,3.2754081804559456e-06,0.3417685902889037,0.8586935327551073,9.944438825454773e-05,6.143021720549984e-05,19.68177646955066,,0.0,0.0,0.0,-0.8655444735195572,-0.8655444735195572,-0.0322738981260649,-0.11491344375121315,-0.005821592317204798,0.0
release_eftsumanchor,1,8.0,4.0,35.35715971710256,3.2754081804559456e-06,0.3417685902889037,0.7002668782825531,8.109716525091197e-05,6.143021720549984e-05,19.68177646955066,,0.0,0.0,0.0,-1.0694950426590395,-1.0694950426590395,-0.0322738981260649,-0.11491344375121315,-0.005821592317204798,0.0
release_fullsumanchor,1,8.0,4.0,35.35715971710256,3.2754081804559456e-06,0.3417685902889037,2.109077915621136,0.0002442500788694487,6.143021720549984e-05,19.68177646955066,,0.0,0.0,0.0,0.03304956440747456,0.03304956440747456,-0.0322738981260649,-0.11491344375121315,-0.005821592317204798,0.0
release_fullwidthrefamp,1,8.0,4.0,35.35715971710256,3.2754081804559456e-06,0.3417685902889037,2.109077915621136,0.0002442500788694487,6.143021720549984e-05,19.59604241663086,,0.0,0.0,0.0,0.03304956440747456,0.03304956440747456,-0.0322738981260649,-0.20064749667101367,-0.010187119299592274,0.0
tailm2_detlin,1,8.0,4.0,35.35715971710256,3.2754081804559456e-06,0.3417685902889037,2.885232779271094,0.00033413575130349777,6.142119984102519e-05,19.677212279259866,,0.0,0.0,0.0,0.34640430201038996,0.3464043020103898,-0.032420699273461175,-0.11947763404200629,-0.0060535185153284205,0.0
cell_direct_runtime,2,8.0,4.0,33.1147350090458,4.912088640523673e-06,0.4800389435016948,1.9767094674006485,0.0003215357410618792,8.632691329656423e-05,2.324543212101218,5.342375944015239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,8.0,4.0,33.1147350090458,4.912088640523673e-06,0.4800389435016948,0.7149127863632025,0.00011628922527506371,8.627453478621376e-05,2.33077165689995,5.414599233051738,0.0,0.0,0.0,-1.0170282979345975,-1.0170282979345977,-0.0006069301566138473,0.006228444798731747,0.0026758441438986293,0.0
release_sumanchor,2,8.0,4.0,33.1147350090458,4.912088640523673e-06,0.4800389435016948,0.8864101705041602,0.00014418535235359104,8.90682487810223e-05,2.0106425021571295,2.3305266590044997,0.0,0.0,0.0,-0.8020090662029717,-0.802009066202972,0.031261509190520606,-0.3139007099440887,-0.145069228016116,1.0
release_eftsumanchor,2,8.0,4.0,33.1147350090458,4.912088640523673e-06,0.4800389435016948,0.7228698706804857,0.00011758354143272034,8.90682487810223e-05,2.0106425021571295,2.3305266590044997,0.0,0.0,0.0,-1.005959635342454,-1.0059596353424543,0.031261509190520606,-0.3139007099440887,-0.145069228016116,1.0
release_fullsumanchor,2,8.0,4.0,33.1147350090458,4.912088640523673e-06,0.4800389435016948,2.177154064260851,0.000354140482960569,8.90682487810223e-05,2.0106425021571295,2.3305266590044997,0.0,0.0,0.0,0.09658497172406015,0.09658497172406015,0.031261509190520606,-0.3139007099440887,-0.145069228016116,1.0
release_fullwidthrefamp,2,8.0,4.0,33.1147350090458,4.912088640523673e-06,0.4800389435016948,2.177154064260851,0.000354140482960569,8.90682487810223e-05,2.0018841194496844,2.2641530827857625,0.0,0.0,0.0,0.09658497172406015,0.09658497172406015,0.031261509190520606,-0.3226590926515338,-0.14943475499850287,1.0
tailm2_detlin,2,8.0,4.0,33.1147350090458,4.912088640523673e-06,0.4800389435016948,3.193812539842699,0.0005195122999848024,9.549732009447249e-05,2.311522823342782,5.1929616092174795,0.0,0.0,0.0,0.47978177963273416,0.47978177963273405,0.10095677834888306,-0.013020388758436141,-0.005617013602722143,0.0
cell_direct_runtime,3,8.0,4.0,9.285351665085027,5.438657151141162e-06,0.1490317894599844,1.0,5.0499706908902724e-05,1.3558317981787829e-05,6.958393641661167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,8.0,4.0,9.285351665085027,5.438657151141162e-06,0.1490317894599844,1.0,5.0499706908902724e-05,1.3520130297033575e-05,6.968108616299686,,0.0,0.0,0.0,0.0,0.0,-0.002820524254375832,0.009714974638519003,0.0013951782054728223,0.0
release_sumanchor,3,8.0,4.0,9.285351665085027,5.438657151141162e-06,0.1490317894599844,0.29761672573678505,1.5029557420894934e-05,9.284274287100212e-06,6.912235692973653,,0.0,0.0,0.0,-1.2119487755299472,-1.211948775529947,-0.3786782001364549,-0.04615794868751433,-0.006655519076737686,0.0
release_eftsumanchor,3,8.0,4.0,9.285351665085027,5.438657151141162e-06,0.1490317894599844,0.24270723780542372,1.2256644373843254e-05,9.284274287100212e-06,6.912235692973653,,0.0,0.0,0.0,-1.4158993446694295,-1.4158993446694295,-0.3786782001364549,-0.04615794868751433,-0.006655519076737686,0.0
release_fullsumanchor,3,8.0,4.0,9.285351665085027,5.438657151141162e-06,0.1490317894599844,0.730990556732119,3.691480886814764e-05,9.284274287100212e-06,6.912235692973653,,0.0,0.0,0.0,-0.31335473760291527,-0.31335473760291527,-0.3786782001364549,-0.04615794868751433,-0.006655519076737686,0.0
release_fullwidthrefamp,3,8.0,4.0,9.285351665085027,5.438657151141162e-06,0.1490317894599844,0.730990556732119,3.691480886814764e-05,9.284274287100212e-06,6.882125911897122,,0.0,0.0,0.0,-0.31335473760291527,-0.31335473760291527,-0.3786782001364549,-0.07626772976404528,-0.011021046059124205,0.0
tailm2_detlin,3,8.0,4.0,9.285351665085027,5.438657151141162e-06,0.1490317894599844,1.0,5.0499706908902724e-05,9.282911445017962e-06,6.910632750318231,,0.0,0.0,0.0,0.0,0.0,-0.3788250012838512,-0.04776089134293571,-0.006887445274861211,0.0
cell_direct_runtime,1,8.8,0.2,33.92094412143443,2.325106676854088e-08,0.3665837792171885,1.229571637207209,9.697608485962319e-07,2.226946766037742e-05,3.5809319454498327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,8.8,0.2,33.92094412143443,2.325106676854088e-08,0.3665837792171885,0.28325467941661897,2.2340243542363283e-07,2.2040968111908076e-05,3.48598351705501,,0.0,0.0,0.0,-1.4680747050571785,-1.4680747050571785,-0.010313668551201555,-0.09494842839482276,-0.026872867732810005,0.0
release_sumanchor,1,8.8,0.2,33.92094412143443,2.325106676854088e-08,0.3665837792171885,0.8161674236350925,6.437097192146643e-07,4.519274978596635e-05,14.500946160097099,,0.0,0.0,0.0,-0.40980161533407194,-0.40980161533407194,0.7077200939129874,10.920014214647267,1.39859081322487,0.0
release_eftsumanchor,1,8.8,0.2,33.92094412143443,2.325106676854088e-08,0.3665837792171885,0.6491397552050857,5.119753097876218e-07,4.519274978596635e-05,14.500946160097099,,0.0,0.0,0.0,-0.6387730924548906,-0.6387730924548906,0.7077200939129874,10.920014214647267,1.39859081322487,0.0
release_fullsumanchor,1,8.8,0.2,33.92094412143443,2.325106676854088e-08,0.3665837792171885,2.02764343552912,1.5991985820000907e-06,4.519274978596635e-05,14.500946160097099,,0.0,0.0,0.0,0.5002084032319299,0.5002084032319297,0.7077200939129874,10.920014214647267,1.39859081322487,0.0
release_fullwidthrefamp,1,8.8,0.2,33.92094412143443,2.325106676854088e-08,0.3665837792171885,2.02764343552912,1.5991985820000907e-06,4.519274978596635e-05,15.366629203819468,,0.0,0.0,0.0,0.5002084032319299,0.5002084032319297,0.7077200939129874,11.785697258369634,1.4565751369089008,0.0
tailm2_detlin,1,8.8,0.2,33.92094412143443,2.325106676854088e-08,0.3665837792171885,3.045679596452292,2.4021217964302e-06,4.518634041259423e-05,14.497228302810345,,0.0,0.0,0.0,0.9070582143512016,0.9070582143512016,0.7075782608104682,10.916296357360512,1.3983343931311238,0.0
cell_direct_runtime,2,8.8,0.2,31.411567563106168,3.1661809607416006e-08,0.4622615483611944,2.5748486263572823,2.560808117298293e-06,5.880607949388392e-05,1.58369053588783,0.21088883109223855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,8.8,0.2,31.411567563106168,3.1661809607416006e-08,0.4622615483611944,0.7590322784843361,7.548933168875134e-07,5.872005194160997e-05,1.588199876018435,0.2213699583334647,0.0,0.0,0.0,-1.22150172135051,-1.22150172135051,-0.0014639734429753996,0.004509340130605111,0.002843315867179777,0.0
release_sumanchor,2,8.8,0.2,31.411567563106168,3.1661809607416006e-08,0.4622615483611944,0.8497332693673793,8.45099720216509e-07,5.933168175016861e-05,1.2145655576357983,0.214912077593265,0.0,0.0,0.0,-1.1086235259948656,-1.1086235259948654,0.008898183252193687,-0.3691249782520316,-0.2653714584287997,0.0
release_eftsumanchor,2,8.8,0.2,31.411567563106168,3.1661809607416006e-08,0.4622615483611944,0.6758363915212762,6.721510925563528e-07,5.933168175016861e-05,1.2145655576357983,0.214912077593265,0.0,0.0,0.0,-1.337595003115684,-1.337595003115684,0.008898183252193687,-0.3691249782520316,-0.2653714584287997,0.0
release_fullsumanchor,2,8.8,0.2,31.411567563106168,3.1661809607416006e-08,0.4622615483611944,2.1110326578702017,2.099521311978548e-06,5.933168175016861e-05,1.2145655576357983,0.214912077593265,0.0,0.0,0.0,-0.19861350742886366,-0.19861350742886355,0.008898183252193687,-0.3691249782520316,-0.2653714584287997,0.0
release_fullwidthrefamp,2,8.8,0.2,31.411567563106168,3.1661809607416006e-08,0.4622615483611944,2.1110326578702017,2.099521311978548e-06,5.933168175016861e-05,1.2870731579762367,0.07970294780912487,0.0,0.0,0.0,-0.19861350742886366,-0.19861350742886355,0.008898183252193687,-0.29661737791159326,-0.20738713474476766,0.0
tailm2_detlin,2,8.8,0.2,31.411567563106168,3.1661809607416006e-08,0.4622615483611944,3.3922199994007998,3.3737224088457183e-06,6.346313057491534e-05,1.3896404920971595,0.0006707462749313371,0.0,0.0,0.0,0.2756938276332873,0.2756938276332875,0.07621387409255355,-0.19405004379067048,-0.13071283063678807,0.0
cell_direct_runtime,3,8.8,0.2,9.047788857221278,3.410834100687494e-08,0.14343841563513898,1.0,3.086050619770558e-07,7.086768307335769e-06,2.7910942436870867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,8.8,0.2,9.047788857221278,3.410834100687494e-08,0.14343841563513898,1.0,3.086050619770558e-07,7.0421832578593605e-06,2.7807735393328312,,0.0,0.0,0.0,0.0,0.0,-0.0063111827172182885,-0.010320704354255472,-0.0037045804242082448,0.0
release_sumanchor,3,8.8,0.2,9.047788857221278,3.410834100687494e-08,0.14343841563513898,0.2679754707572626,8.269858676137572e-08,5.805996752262091e-06,3.6798897141995752,,0.0,0.0,0.0,-1.3168598296852738,-1.316859829685274,-0.19933812043821467,0.8887954705124885,0.2764490617837133,0.0
release_eftsumanchor,3,8.8,0.2,9.047788857221278,3.410834100687494e-08,0.14343841563513898,0.21313461729895194,6.577442178099913e-08,5.805996752262091e-06,3.6798897141995752,,0.0,0.0,0.0,-1.5458313068060923,-1.5458313068060925,-0.19933812043821467,0.8887954705124885,0.2764490617837133,0.0
release_fullsumanchor,3,8.8,0.2,9.047788857221278,3.410834100687494e-08,0.14343841563513898,0.6657441701651697,2.0545202089468578e-07,5.805996752262091e-06,3.6798897141995752,,0.0,0.0,0.0,-0.40684981111927193,-0.4068498111192721,-0.19933812043821467,0.8887954705124885,0.2764490617837133,0.0
release_fullwidthrefamp,3,8.8,0.2,9.047788857221278,3.410834100687494e-08,0.14343841563513898,0.6657441701651697,2.0545202089468578e-07,5.805996752262091e-06,3.8995731812768475,,0.0,0.0,0.0,-0.40684981111927193,-0.4068498111192721,-0.19933812043821467,1.1084789375897608,0.33443338546774526,0.0
tailm2_detlin,3,8.8,0.2,9.047788857221278,3.410834100687494e-08,0.14343841563513898,1.0,3.086050619770558e-07,5.805173328125281e-06,3.6789462375024433,,0.0,0.0,0.0,0.0,0.0,-0.19947995354073386,0.8878519938153566,0.2761926416899665,0.0
cell_direct_runtime,1,8.8,0.6,33.92094412143443,6.975320030562263e-08,0.36658378091018173,1.229571637207209,2.9092824763305383e-06,2.2269467763224465e-05,3.5809319836392226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,8.8,0.6,33.92094412143443,6.975320030562263e-08,0.36658378091018173,0.28325467941661897,6.702072902699211e-07,2.2040968213699843e-05,3.4859835542134316,,0.0,0.0,0.0,-1.4680747050571785,-1.4680747050571785,-0.010313668551201444,-0.09494842942579096,-0.02687286773808145,0.0
release_sumanchor,1,8.8,0.6,33.92094412143443,6.975320030562263e-08,0.36658378091018173,0.8161674236350925,1.9311291115389237e-06,4.5192749994679944e-05,14.50094632132835,,0.0,0.0,0.0,-0.40980161533407194,-0.40980161533407194,0.7077200939129872,10.920014337689127,1.39859081367889,0.0
release_eftsumanchor,1,8.8,0.6,33.92094412143443,6.975320030562263e-08,0.36658378091018173,0.6491397552050857,1.5359258926931424e-06,4.5192749994679944e-05,14.50094632132835,,0.0,0.0,0.0,-0.6387730924548906,-0.6387730924548906,0.7077200939129872,10.920014337689127,1.39859081367889,0.0
release_fullsumanchor,1,8.8,0.6,33.92094412143443,6.975320030562263e-08,0.36658378091018173,2.02764343552912,4.7975956314592625e-06,4.5192749994679944e-05,14.50094632132835,,0.0,0.0,0.0,0.5002084032319299,0.5002084032319299,0.7077200939129872,10.920014337689127,1.39859081367889,0.0
release_fullwidthrefamp,1,8.8,0.6,33.92094412143443,6.975320030562263e-08,0.36658378091018173,2.02764343552912,4.7975956314592625e-06,4.5192749994679944e-05,15.366629368920139,,0.0,0.0,0.0,0.5002084032319299,0.5002084032319299,0.7077200939129872,11.785697385280915,1.4565751369883544,0.0
tailm2_detlin,1,8.8,0.6,33.92094412143443,6.975320030562263e-08,0.36658378091018173,3.045679596452292,7.206365217241014e-06,4.518634062127823e-05,14.497228463995384,,0.0,0.0,0.0,0.9070582143512016,0.9070582143512018,0.7075782608104682,10.916296480356161,1.3983343935848076,0.0
cell_direct_runtime,2,8.8,0.6,31.411567563106168,9.498542882224803e-08,0.4622615474844017,2.5748486263572823,7.68242411842821e-06,5.8806079382343735e-05,1.58369053214171,0.21088882249065408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,8.8,0.6,31.411567563106168,9.498542882224803e-08,0.4622615474844017,0.7590322784843361,2.2646798818395666e-06,5.872005183023294e-05,1.588199872253275,0.22136994947593183,0.0,0.0,0.0,-1.22150172135051,-1.2215017213505102,-0.001463973442975622,0.004509340111565008,0.0028433158619072417,0.0
release_sumanchor,2,8.8,0.6,31.411567563106168,9.498542882224803e-08,0.4622615474844017,0.8497332693673793,2.5352990836025134e-06,5.933168163763149e-05,1.2145655553142571,0.21491208297443623,0.0,0.0,0.0,-1.1086235259948656,-1.1086235259948656,0.008898183252193466,-0.36912497682745293,-0.26537145797477985,0.0
release_eftsumanchor,2,8.8,0.6,31.411567563106168,9.498542882224803e-08,0.4622615474844017,0.6758363915212762,2.0164532163896222e-06,5.933168163763149e-05,1.2145655553142571,0.21491208297443623,0.0,0.0,0.0,-1.337595003115684,-1.337595003115684,0.008898183252193466,-0.36912497682745293,-0.26537145797477985,0.0
release_fullsumanchor,2,8.8,0.6,31.411567563106168,9.498542882224803e-08,0.4622615474844017,2.1110326578702017,6.298563744524093e-06,5.933168163763149e-05,1.2145655553142571,0.21491208297443623,0.0,0.0,0.0,-0.19861350742886366,-0.1986135074288638,0.008898183252193466,-0.36912497682745293,-0.26537145797477985,0.0
release_fullwidthrefamp,2,8.8,0.6,31.411567563106168,9.498542882224803e-08,0.4622615474844017,2.1110326578702017,6.298563744524093e-06,5.933168163763149e-05,1.2870731550340087,0.0797029519623314,0.0,0.0,0.0,-0.19861350742886366,-0.1986135074288638,0.008898183252193466,-0.2966173771077014,-0.20738713466531447,0.0
tailm2_detlin,2,8.8,0.6,31.411567563106168,9.498542882224803e-08,0.4622615474844017,3.3922199994007998,1.0121166918957789e-05,6.34631304545419e-05,1.3896404894405094,0.000670746618951216,0.0,0.0,0.0,0.2756938276332873,0.2756938276332873,0.07621387409255334,-0.19405004270120063,-0.13071283018310464,0.0
cell_direct_runtime,3,8.8,0.6,9.047788857221278,1.0232502302062482e-07,0.1434384150532191,1.0,9.258151557959769e-07,7.086768278585234e-06,2.7910942250263644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,8.8,0.6,9.047788857221278,1.0232502302062482e-07,0.1434384150532191,1.0,9.258151557959769e-07,7.042183229289703e-06,2.7807735207264512,,0.0,0.0,0.0,0.0,0.0,-0.0063111827172184,-0.010320704299913164,-0.0037045804294802043,0.0
release_sumanchor,3,8.8,0.6,9.047788857221278,1.0232502302062482e-07,0.1434384150532191,0.2679754707572626,2.480957522086353e-07,5.805996728707557e-06,3.679889691267279,,0.0,0.0,0.0,-1.3168598296852738,-1.3168598296852738,-0.1993381204382148,0.8887954662409148,0.2764490622377332,0.0
release_eftsumanchor,3,8.8,0.6,9.047788857221278,1.0232502302062482e-07,0.1434384150532191,0.21313461729895194,1.973232589201451e-07,5.805996728707557e-06,3.679889691267279,,0.0,0.0,0.0,-1.5458313068060923,-1.5458313068060923,-0.1993381204382148,0.8887954662409148,0.2764490622377332,0.0
release_fullsumanchor,3,8.8,0.6,9.047788857221278,1.0232502302062482e-07,0.1434384150532191,0.6657441701651697,6.1635604262173e-07,5.805996728707557e-06,3.679889691267279,,0.0,0.0,0.0,-0.40684981111927193,-0.40684981111927193,-0.1993381204382148,0.8887954662409148,0.2764490622377332,0.0
release_fullwidthrefamp,3,8.8,0.6,9.047788857221278,1.0232502302062482e-07,0.1434384150532191,0.6657441701651697,6.1635604262173e-07,5.805996728707557e-06,3.8995731555148807,,0.0,0.0,0.0,-0.40684981111927193,-0.40684981111927193,-0.1993381204382148,1.1084789304885163,0.3344333855471984,0.0
tailm2_detlin,3,8.8,0.6,9.047788857221278,1.0232502302062482e-07,0.1434384150532191,1.0,9.258151557959769e-07,5.805173304574089e-06,3.6789462145747915,,0.0,0.0,0.0,0.0,0.0,-0.199479953540734,0.8878519895484271,0.27619264214365047,0.0
cell_direct_runtime,1,8.8,1.0,33.92094412143443,1.1625533384270439e-07,0.36658378280648285,1.229571637207209,4.8488040114539685e-06,2.226946787842219e-05,3.580932026742765,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,8.8,1.0,33.92094412143443,1.1625533384270439e-07,0.36658378280648285,0.28325467941661897,1.1170121237815726e-06,2.204096832771556e-05,3.4859835961523182,,0.0,0.0,0.0,-1.4680747050571785,-1.4680747050571785,-0.010313668551201555,-0.09494843059044689,-0.026872867744325138,0.0
release_sumanchor,1,8.8,1.0,33.92094412143443,1.1625533384270439e-07,0.36658378280648285,0.8161674236350925,3.218548442389758e-06,4.519275022845751e-05,14.50094650367223,,0.0,0.0,0.0,-0.40980161533407194,-0.40980161533407194,0.7077200939129872,10.920014476929465,1.398590814216547,0.0
release_eftsumanchor,1,8.8,1.0,33.92094412143443,1.1625533384270439e-07,0.36658378280648285,0.6491397552050857,2.5598764267056992e-06,4.519275022845751e-05,14.50094650367223,,0.0,0.0,0.0,-0.6387730924548906,-0.6387730924548906,0.7077200939129872,10.920014476929465,1.398590814216547,0.0
