family,peak2,center2_D,sigma2_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,delta_log_mu,beta2
partial2,0.25,6.17,0.2,5.898305084745763,1.15,90.80500805110192,60.26581328900283,61.02498464263132,-29.780023408470605,-0.39743107421211105,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,1.34,90.8066044569945,60.268644897635,61.02785192117391,-29.778752535820594,-0.39740167043256874,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,1.53,90.80820083658355,60.27147678658714,61.03071948356763,-29.777481353015922,-0.3973722636107579,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,1.72,90.80979718986694,60.27430895591068,61.03358732986457,-29.776209860002375,-0.3973428537462757,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,1.91,90.81139351683984,60.27714140564782,61.03645546010749,-29.774938056732353,-0.39731344083884274,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,2.1,90.81298981754493,60.27997294177464,61.039322665231374,-29.773667152313557,-0.3972840446973725,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,2.29,90.81458609192988,60.28280368338697,61.04218906583214,-29.772397026097742,-0.39725466334335563,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,61.04505575006543,-29.771126589952218,-0.3972252789495564,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,61.04792271796913,-29.769855843816956,-0.3971958915155838,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,61.05078996959652,-29.76858478766438,-0.3971665010413217,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,61.053657504985715,-29.767313421419935,-0.39713710752621856,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,3.24,90.82256706925467,60.29696159386269,61.056525324188264,-29.76604174506641,-0.3971077109702819,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,3.43,90.8241631857692,60.29979401674245,61.059393427235555,-29.76476975853364,-0.39707831137304467,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,3.62,90.82575927598117,60.30262671999676,61.06226181418924,-29.76349746179193,-0.39704890873432286,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,3.81,90.82735533987562,60.30545970366357,61.06513048508772,-29.762224854787902,-0.39701950305379696,0.09935848104456631
partial2,0.25,6.17,0.2,5.898305084745763,4.0,90.82895137743073,60.30829296778385,61.067999439972695,-29.76095193745803,-0.39699009433101784,0.09935848104456631
partial2,0.25,6.17,0.2,6.169491525423729,0.2,86.94702113806258,72.06646393780726,70.33391431322556,-16.61310682483702,-0.21204487558022642,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,0.39,86.94756859275853,72.06898766877671,70.33637737118697,-16.61119122157156,-0.21201615309833505,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,70.3388406127019,-16.60927542878059,-0.21198742912483245,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,0.77,86.94866348396428,72.07403523754775,70.34130359137359,-16.607359892590694,-0.21195871000295544,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,0.96,86.9492109206282,72.07655902161699,70.34376670115832,-16.605444219469888,-0.211929990136664,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,1.15,86.94975835121514,72.07908228759027,70.34622930530256,-16.60352904591258,-0.2119012785747976,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,1.34,86.95030577588408,72.08160555328314,70.34869190917308,-16.60161386671099,-0.21187256813460517,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,1.53,86.95085319449171,72.08412900692889,70.35115469647796,-16.59969849801375,-0.21184385620305274,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,1.72,86.95140060719876,72.08665264862424,70.35361766731158,-16.597782939887182,-0.21181514278083688,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,1.91,86.95194801392257,72.08917647833813,70.35608082164354,-16.59586719227903,-0.21178642786762902,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,2.1,86.952495414569,72.09169948741895,70.35854317507122,-16.59395223949778,-0.21175772545376723,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,2.29,86.95304280930395,72.0942217766158,70.36100482592177,-16.592037983382184,-0.21172903414241367,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,70.36346666004883,-16.590123537947065,-0.21170034134124224,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,70.36592867750075,-16.58820890323797,-0.2116716470508352,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,70.36839087828967,-16.586294079199305,-0.21164295127070967,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,70.37085326243252,-16.58437906580528,-0.211614254000713,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,3.24,86.9557796930088,72.10683604012569,70.37331582996381,-16.58246386304498,-0.21158555524081574,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,3.43,86.95632705178399,72.10935945649784,70.37577858089105,-16.580548470892936,-0.2115568549908943,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,3.62,86.95687440455882,72.11188306081768,70.37824151524772,-16.578632889311095,-0.21152815325060995,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,3.81,86.95742175137232,72.11440685309975,70.38070463304777,-16.576717118324552,-0.21149945002040355,0.24999919204382212
partial2,0.25,6.17,0.2,6.169491525423729,4.0,86.95796909219014,72.11693083336483,70.38316793431149,-16.574801157878653,-0.21147074529978097,0.24999919204382212
partial2,0.25,6.17,0.2,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,56.23489954431163,3.058867216085872,0.05592977781234915,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,56.235050687560204,3.0588966996697025,0.055930177657430136,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,56.23520183165921,3.058926184714373,0.055930577527123285,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,56.23535297355312,3.0589556682612837,0.055930977368916626,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,56.235504115768435,3.058985152874726,0.05593137722844825,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,56.23565525406893,3.0590146343961138,0.05593177703184825,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,56.23580639180187,3.0590441162316253,0.05593217683974671,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,56.23595753024376,3.059073599421559,0.05593257667040102,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,56.23610866938747,3.0591030841542803,0.0559329765273602,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,56.236259809215795,3.0591325703990577,0.055933376410064246,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,56.236410943120745,3.059162051487192,0.05593377619986713,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,56.2365620718544,3.0591915281362105,0.055934175909493525,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,56.23671320124247,3.0592210062510716,0.0559345756440271,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,56.2368643313351,3.0592504858654763,0.055934975404049854,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,56.23701546214539,3.0592799669666277,0.05593537518930791,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,56.23716659364508,3.059309449541132,0.055935774999577845,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,56.23731772586047,3.0593389336029446,0.05593617483509498,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,56.23746885875902,3.0593684191788384,0.05593657469639617,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,56.237619992369,3.0593979062304015,0.05593697458272972,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,56.237771126674104,3.059427394742798,0.05593737449383313,0.10004588204381837
partial2,0.25,6.17,0.2,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,56.23792226170482,3.0594568847581414,0.05593777443046709,0.10004588204381837
partial2,0.25,6.17,0.2,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.437782806826245,-2.584708829187779,-0.11383562600191865,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.437818162846977,-2.5846925289603284,-0.11383477001227192,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.437853519015196,-2.584676228316585,-0.11383391400664646,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.43788887434631,-2.5846599281407556,-0.11383305802679115,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.437924229736545,-2.5846436280531826,-0.11383220205240363,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.437959583941108,-2.5846273290311963,-0.11383134613041511,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.437994937888714,-2.5846110301201364,-0.11383049021642422,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.438030291987214,-2.5845947310705277,-0.11382963429799903,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.438065646235287,-2.584578431821914,-0.1138287783726295,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.438101000595406,-2.5845621323079797,-0.11382792243774356,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.438136353183946,-2.584545834504034,-0.11382706658502108,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.438171704233486,-2.5845295382119744,-0.11382621080504797,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.438207055378772,-2.584513241654605,-0.11382535501564033,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.43824240667697,-2.5844969449362303,-0.11382449922085296,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.438277758114356,-2.584480647997058,-0.11382364341826592,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.438313109687904,-2.5844643508668597,-0.11382278760913364,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.438348461394263,-2.5844480535106698,-0.11382193179201773,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.438383813234193,-2.584431755929362,-0.11382107596695043,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.43841916520452,-2.5844154581280634,-0.11382022013416132,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.438454517319915,-2.5843991601629384,-0.1138193642959147,0.006367761380461614
partial2,0.25,6.17,0.2,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.43848986957395,-2.5843828619521396,-0.11381850844883584,0.006367761380461614
partial2,0.5,5.9,0.08,5.898305084745763,0.2,90.79702562735869,60.251653720638146,64.16846182681917,-26.628563800539524,-0.34711468647251736,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,0.39,90.79862216474444,60.25448559082204,64.1714777897442,-26.627144375000242,-0.34708527030458075,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,64.17449405128666,-26.62572462443083,-0.34705585109223247,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,0.77,90.80181516046262,60.26014963122751,64.17751003513666,-26.62430512532596,-0.34702643781791764,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,0.96,90.80341161896216,60.26298173779924,64.18052624981651,-26.62288536914565,-0.3469970225573383,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,1.15,90.80500805110192,60.26581328900283,64.18354187302506,-26.621466178076858,-0.34696761812127597,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,1.34,90.8066044569945,60.268644897635,64.18655755739563,-26.620046899598876,-0.3469382143417335,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,1.53,90.80820083658355,60.27147678658714,64.18957354030893,-26.618627296274624,-0.3469088075199237,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,1.72,90.80979718986694,60.27430895591068,64.19258982182001,-26.617207368046934,-0.34687939765543985,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,1.91,90.81139351683984,60.27714140564782,64.19560640197356,-26.61578711486628,-0.3468499847480068,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,2.1,90.81298981754493,60.27997294177464,64.19862200912533,-26.6143678084196,-0.34682058860653736,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,2.29,90.81458609192988,60.28280368338697,64.20163677011317,-26.612949321816714,-0.3467912072525205,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,64.20465182941383,-26.611530510603814,-0.3467618228587223,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,64.20766718706743,-26.610111374718656,-0.34673243542474796,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,64.21068284312965,-26.608691914131256,-0.34670304495048665,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,64.21369879764077,-26.607272128764876,-0.34667365143538353,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,3.24,90.82256706925467,60.29696159386269,64.216715050655,-26.605852018599677,-0.34664425487944694,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,3.43,90.8241631857692,60.29979401674245,64.21973160220531,-26.60443158356388,-0.3466148552822096,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,3.62,90.82575927598117,60.30262671999676,64.22274845235653,-26.603010823624643,-0.3465854526434886,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,3.81,90.82735533987562,60.30545970366357,64.22576560114916,-26.60158973872646,-0.34655604696296194,0.4998877962744096
partial2,0.5,5.9,0.08,5.898305084745763,4.0,90.82895137743073,60.30829296778385,64.22878304862697,-26.60016832880376,-0.3465266382401826,0.4998877962744096
partial2,0.5,5.9,0.08,6.169491525423729,0.2,86.94702113806258,72.06646393780726,72.05441860269941,-14.892602535363167,-0.1878773332727515,0.001717254287222476
partial2,0.5,5.9,0.08,6.169491525423729,0.39,86.94756859275853,72.06898766877671,72.0569419118473,-14.890626680911225,-0.18784861079086032,0.001717254287222476
partial2,0.5,5.9,0.08,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,72.05946540903886,-14.888650632443628,-0.18781988681735676,0.001717254287222476
