beta_peak,sigma_D,beta_eff,D,eta,effective_ref_amp,effective_ref_vs_raw_ratio,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
0.25,0.1,0.00632402983756113,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,55.301277985917416,-31.645743152145222,-0.45250296241766963,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,55.212226947931946,-31.734794190130692,-0.4541145492968023,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,55.12331930785076,-31.82370183021188,-0.4557261361759345,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,55.03455483476186,-31.912466303300775,-0.45733772305506515,0.0
0.0,0.15,0.0,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,55.39047265309156,-31.55654848497108,-0.45089137553853864,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,54.70626979770978,-32.24075134035286,-0.46332065634194863,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,54.03051845979823,-32.91650267826441,-0.47574993714535874,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,53.36311424320154,-33.5839068948611,-0.4881792179487705,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,52.70395404130309,-34.243067096759546,-0.5006084987521804,0.0
0.0,0.2,0.0,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,55.39047265309156,-31.55654848497108,-0.45089137553853864,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,54.0008628688117,-32.94615826925094,-0.47629895524300264,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,52.64611495264869,-34.30090618541395,-0.5017065349474681,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,51.3253543066673,-35.62166683139534,-0.5271141146519279,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,50.037728274427565,-36.90929286363507,-0.5525216943563949,0.0
0.0,0.3,0.0,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,55.39047265309156,-31.55654848497108,-0.45089137553853864,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,53.09414084898984,-33.8528802890728,-0.4932324003988292,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,50.89300844474818,-36.054012693314455,-0.535573425259116,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,48.78312874341366,-38.163892394648975,-0.577914450119403,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,0.2,4.584404170927067e-05,0.9992033324582639,86.94702113806264,55.39047265309157,46.76071866688869,-40.186302471173946,-0.6202554749796949,0.0
0.0,0.05,0.0,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39214073287529,-31.555427859883423,-0.45086755746672813,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39213928788949,-31.55542930486922,-0.45086758355320533,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39213784290376,-31.555430749854956,-0.45086760963968203,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39213639791814,-31.555432194840577,-0.4508676357261573,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39213495293246,-31.555433639826255,-0.4508676618126345,0.0
0.0,0.1,0.0,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39214073287529,-31.555427859883423,-0.45086755746672813,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.30294337961059,-31.644625213148124,-0.45247914434586045,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.21388965986002,-31.73367893289869,-0.4540907312249931,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.12497934233215,-31.82258925042656,-0.4557023181041254,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.03621219610804,-31.911356396650675,-0.45731390498325614,0.0
0.0,0.15,0.0,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39214073287529,-31.555427859883423,-0.45086755746672813,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,54.70791727277734,-32.23965131998138,-0.4632968382701435,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,54.03214558466653,-32.91542300809218,-0.47572611907355694,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,53.36472126924351,-33.5828473235152,-0.48815539987697176,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,52.705541216786386,-34.24202737597233,-0.5005846806803887,0.0
0.0,0.2,0.0,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39214073287529,-31.555427859883423,-0.45086755746672813,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,54.00248910060411,-32.945079492154605,-0.4762751371712021,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,52.647700386312515,-34.2998682064462,-0.5016827168756728,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,51.32689996572609,-35.62066862703262,-0.527090296580147,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,50.03923515672803,-36.90833343603068,-0.5524978762846213,0.0
0.0,0.3,0.0,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,55.39214073287529,-31.555427859883423,-0.45086755746672813,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,53.09573977491883,-33.85182881783988,-0.49320858232703235,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,50.89454108374482,-36.053027509013894,-0.5355496071873371,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,48.7845978435462,-38.16297074921251,-0.5778906320476396,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,0.39,4.584404170926872e-05,0.9992033324582213,86.94756859275871,55.39214073287527,46.76212686229837,-40.18544173046034,-0.6202316569079425,0.0
0.0,0.05,0.0,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.39380892455955,-31.554307116923013,-0.45084373817334883,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.393807479530246,-31.55430856195232,-0.4508437642598258,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.39380603450097,-31.554310006981595,-0.45084379034630306,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.393804589471735,-31.55431145201083,-0.45084381643278015,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.39380314444265,-31.554312897039914,-0.4508438425192553,0.0
0.0,0.1,0.0,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.39380892455955,-31.554307116923013,-0.45084373817334883,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.304608885024166,-31.643507156458398,-0.4524553250524815,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.21555248332872,-31.732563558153842,-0.4540669119316119,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.12663948817456,-31.821476553308003,-0.45567849881074424,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.03786966863589,-31.91024637284667,-0.45729008568987517,0.0
0.0,0.15,0.0,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.39380892455955,-31.554307116923013,-0.45084373817334883,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,54.70956485836368,-32.23855118311889,-0.4632730189767609,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,54.033772818688824,-32.91434322279374,-0.47570229978017076,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,53.366328403091515,-33.58178763839105,-0.48813158058358214,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,52.70712849874481,-34.240987542737756,-0.5005608613869921,0.0
0.0,0.2,0.0,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.39380892455955,-31.554307116923013,-0.45084373817334883,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,54.00411544149066,-32.9440005999919,-0.4762513178778161,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,52.649285926334244,-34.29883011514832,-0.5016588975822793,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,51.32844572847583,-35.619670313006736,-0.5270664772867428,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,50.040742140118816,-36.90737390136375,-0.55247405699121,0.0
0.0,0.3,0.0,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,55.39380892455955,-31.554307116923013,-0.45084373817334883,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,53.097338808110756,-33.85077723337181,-0.49318476303363906,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,50.89607382555922,-36.05204221592334,-0.5355257878939295,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,48.786067042235246,-38.16204899924732,-0.5778668127542214,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,0.5800000000000001,4.584404170926786e-05,0.9992033324582026,86.94811604148256,55.393808924559536,46.763535152179855,-40.18458088930271,-0.62020783761451,0.0
0.0,0.05,0.0,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.395476940327086,-31.55318654363731,-0.45081992285110933,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.39547549525427,-31.55318798871013,-0.4508199489375864,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.395474050181484,-31.55318943378291,-0.45081997502406335,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.39547260510885,-31.553190878855546,-0.4508200011105385,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.395471160036145,-31.55319232392825,-0.4508200271970156,0.0
0.0,0.1,0.0,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.395476940327086,-31.55318654363731,-0.45081992285110933,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.30627421480431,-31.642389269160084,-0.452431509730242,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.21721513144669,-31.731448352517702,-0.4540430966093724,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.128299458948604,-31.82036402501579,-0.4556546834885047,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.03952696637731,-31.909136517587086,-0.4572662703676356,0.0
0.0,0.15,0.0,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.395476940327086,-31.55318654363731,-0.45081992285110933,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,54.7112122702061,-32.2374512137583,-0.4632492036545213,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,54.03539988111316,-32.91326360285124,-0.4756784844579309,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,53.367935367460916,-33.58072811650348,-0.48810776526134425,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,52.70871561331761,-34.23994787064679,-0.500537046064756,0.0
0.0,0.2,0.0,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.395476940327086,-31.55318654363731,-0.45081992285110933,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,54.005741610873436,-32.94292187309096,-0.47622750255557644,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,52.650871299154325,-34.29779218481007,-0.5016350822600416,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,51.32999132821801,-35.61867215574639,-0.5270426619645054,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,50.04224896459109,-36.90641451937331,-0.5524502416689737,0.0
0.0,0.3,0.0,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,55.395476940327086,-31.55318654363731,-0.45081992285110933,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,53.09893767267802,-33.849725811286376,-0.4931609477114032,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,50.89760640573896,-36.05105707822543,-0.535501972571693,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,0.77,4.584404170927014e-05,0.9992033324582523,86.9486634839644,55.39547694032712,48.78753608598992,-38.161127397974475,-0.5778429974319872,0.0
